Customer_ID,Days_Since_Last_Login,Avg_Time_Spent,Avg_Transaction_Value,avg_frequency_login_days,medium_of_operation,internet_option
fffe43004900440034003400380039003600,16,296.05,9945,Error,Smartphone,Mobile_Data
fffe43004900440033003000390036003900,8,95.89,27327.38,15,?,Wi-Fi
fffe4300490044003200330035003900,13,134.41,34007.44,12,Smartphone,Wi-Fi
fffe43004900440036003100360038003100,21,34.97,14545.9,8,Smartphone,Fiber_Optic
fffe43004900440034003900390035003800,3,349.92,25966.98,9,Desktop,Wi-Fi
fffe4300490044003500360031003300,6,176.66,29048.04,21,Desktop,Fiber_Optic
fffe4300490044003800370037003700,20,42.03,33959.9,8,Desktop,Mobile_Data
fffe43004900440036003100380037003200,13,47.22,15403.3,19,Smartphone,Mobile_Data
fffe43004900440033003300360038003900,10,446.49,21585.94,Error,Desktop,Fiber_Optic
fffe4300490044003900350036003600,9,502.02,28024.35,8,Smartphone,Wi-Fi
fffe43004900440032003300340034003400,5,261.9,41808.02,16,Desktop,Mobile_Data
fffe43004900440031003500380037003900,-999,105.74,25686.23,16,Smartphone,Wi-Fi
fffe43004900440033003900380035003600,23,59.08,36440.91,15,?,Wi-Fi
fffe43004900440034003900300033003900,17,200.63,21330.47,22,Smartphone,Mobile_Data
fffe43004900440033003200300031003500,10,206.96,44254.12,12,Desktop,Wi-Fi
fffe43004900440035003400390030003500,17,162.46,3929.57,5,Desktop,Mobile_Data
fffe43004900440034003700350030003200,14,1431.646546,56989.08,7,Desktop,Fiber_Optic
fffe4300490044003600370038003500,8,32.25,8879.1,24,?,Wi-Fi
fffe43004900440031003700380039003300,-999,104.42,6656.53,5,?,Wi-Fi
fffe43004900440032003100340035003500,21,144.85,12962.42,26,Smartphone,Wi-Fi
fffe4300490044003700310034003300,18,33.57,5110.81,29,Desktop,Wi-Fi
fffe43004900440034003300350032003000,21,260.08,15097.46,11,Desktop,Fiber_Optic
fffe43004900440035003000390032003400,13,80.09,32437.84,9,Smartphone,Wi-Fi
fffe43004900440033003400340032003200,13,-849.3020119,2042.49,21,Desktop,Fiber_Optic
fffe4300490044003300330035003000,16,401.93,60639.1,11,Desktop,Fiber_Optic
fffe43004900440036003000350032003000,9,76.11,28870.14,28,Smartphone,Mobile_Data
fffe43004900440033003600300033003000,15,81.06,6382.96,24,Desktop,Wi-Fi
fffe430049004400390035003900,10,1110.189531,49615.92,24,Smartphone,Mobile_Data
fffe43004900440033003200370036003300,8,305.27,28019.96,7,Smartphone,Mobile_Data
fffe43004900440033003400390032003800,24,563.3,38221,10,Smartphone,Fiber_Optic
fffe43004900440033003300,7,237.14,5061.41,10,Both,Fiber_Optic
fffe43004900440033003600310035003100,2,58.85,46895.72,16,Smartphone,Wi-Fi
fffe4300490044003300390038003000,14,31.26,48481.64,17,Desktop,Fiber_Optic
fffe43004900440031003500320035003200,6,274.91,43598.7,5,Desktop,Fiber_Optic
fffe43004900440032003700320037003200,16,1299.679599,22290.86,28,Desktop,Fiber_Optic
fffe43004900440032003600390038003100,13,150.91,17129.53,15,Smartphone,Fiber_Optic
fffe43004900440035003100300030003300,9,271.76,26424.38,14,Desktop,Wi-Fi
fffe43004900440033003100320034003600,3,733.67,14436.07,6,Both,Fiber_Optic
fffe43004900440032003500300033003100,-999,1221.822286,86842.83,13,?,Wi-Fi
fffe43004900440031003800320035003600,2,949.86,33079.95,25,Both,Wi-Fi
fffe43004900440032003400340038003900,4,215.75,33862.45,Error,Smartphone,Fiber_Optic
fffe43004900440032003700310036003200,15,479.45,25392.94,11,?,Mobile_Data
fffe43004900440032003000350039003900,2,352.61,1816.1,5,Desktop,Mobile_Data
fffe43004900440035003300320034003200,-999,86.27,37451.91,23,?,Mobile_Data
fffe43004900440033003700360033003600,19,43.5,14431.86,27,Desktop,Wi-Fi
fffe4300490044003300330034003700,11,552.61,20308.23,28,?,Mobile_Data
fffe43004900440032003100370039003000,20,393.41,15462.29,8,Smartphone,Mobile_Data
fffe43004900440036003000350033003100,5,95.02,11757.89,6,Smartphone,Fiber_Optic
fffe4300490044003800380038003900,25,50.63,97688.49,17,Desktop,Wi-Fi
fffe43004900440034003400380038003900,12,34.08,34687.38,15,Desktop,Wi-Fi
fffe43004900440033003200390031003200,16,34.82,33188.16,27,Smartphone,Mobile_Data
fffe4300490044003500380034003600,16,1336.2697,36326.75,Error,Both,Fiber_Optic
fffe43004900440032003700310036003600,6,201.06,8436.67,6,Smartphone,Fiber_Optic
fffe43004900440034003000300031003600,16,348.67,38427.15,29,Both,Fiber_Optic
fffe43004900440035003400360033003200,14,42.78,43391.4,28,Desktop,Wi-Fi
fffe4300490044003100380036003000,21,33.37,36894.82,18,Desktop,Mobile_Data
fffe43004900440031003600370037003000,20,222.09,19368.12,45.3190613,Both,Wi-Fi
fffe43004900440036003200360033003100,9,88.82,5497.89,12,?,Fiber_Optic
fffe4300490044003200390037003900,16,101.56,5132.55,16,Desktop,Mobile_Data
fffe43004900440032003100320035003800,9,37.59,28432.23,29,Smartphone,Fiber_Optic
fffe4300490044003500300032003000,2,138.61,68051.66,Error,Desktop,Fiber_Optic
fffe43004900440036003200310038003200,9,47.81,12144.94,Error,Desktop,Wi-Fi
fffe43004900440035003900350030003100,17,33.88,43649.07,11,?,Mobile_Data
fffe43004900440032003300330032003200,7,117.73,31562.08,7,Desktop,Wi-Fi
fffe43004900440031003300310035003000,3,327.42,1063.13,8,?,Mobile_Data
fffe43004900440036003100300039003700,8,417.99,37839.02,16,?,Mobile_Data
fffe43004900440033003100360033003900,4,80.78,19793.69,18,Smartphone,Fiber_Optic
fffe430049004400340039003300,9,96.65,24717.58,35.52947394,Desktop,Mobile_Data
fffe43004900440035003900300031003300,13,46.04,19090.42,12,?,Mobile_Data
fffe43004900440033003900390039003100,16,119.69,48054.16,20,Smartphone,Wi-Fi
fffe43004900440035003100390033003300,15,156.18,14801.69,12,Desktop,Mobile_Data
fffe4300490044003100310038003600,19,58.11,7232.66,8,Desktop,Wi-Fi
fffe43004900440034003700350038003600,19,33.19,44650.25,17,Desktop,Fiber_Optic
fffe43004900440032003400370036003300,13,601.21,44824.66,5,?,Fiber_Optic
fffe43004900440031003500370037003100,5,-84.51128758,14084.16,13,Both,Fiber_Optic
fffe43004900440033003300330032003900,10,495.46,26812.57,17,Smartphone,Wi-Fi
fffe43004900440033003700370034003300,15,510.73,20038.13,7,Both,Fiber_Optic
fffe43004900440033003400350030003700,17,378.32,6289.63,29,Smartphone,Wi-Fi
fffe4300490044003600320036003400,12,191.47,12992.9,7,Desktop,Fiber_Optic
fffe43004900440034003200320034003600,4,247.62,17192.01,12,Both,Fiber_Optic
fffe43004900440033003500340032003500,-999,137.76,37000.31,19,?,Mobile_Data
fffe43004900440034003600310031003100,15,826.23,7263.2,15,?,Mobile_Data
fffe43004900440035003500340038003200,14,1086.01,37893.72,17,?,Wi-Fi
fffe43004900440035003800340030003900,17,512.86,84959.24,19,Smartphone,Mobile_Data
fffe43004900440031003400300037003100,12,523.17,48510.75,12,Both,Mobile_Data
fffe43004900440034003000310034003500,-999,32.94,2257.48,11,?,Mobile_Data
fffe43004900440032003000330032003600,23,388.92,46687.09,20,Desktop,Wi-Fi
fffe4300490044003200310031003100,18,64.35,32459.02,18,Smartphone,Fiber_Optic
fffe4300490044003600390033003000,8,437.82,2361.57,6,Both,Mobile_Data
fffe43004900440032003000,15,425.87,20552.83,6,Both,Mobile_Data
fffe43004900440034003200310031003800,12,400.2,32446,10,Desktop,Wi-Fi
fffe43004900440035003500340038003700,20,34.14,26613.52,25,Smartphone,Mobile_Data
fffe43004900440035003300300030003200,10,30.91,32503.71,11,Desktop,Wi-Fi
fffe4300490044003800380030003200,15,186.4,26284.13,17,Desktop,Wi-Fi
fffe43004900440035003600310038003700,-999,83.02,32966.01,22,Desktop,Mobile_Data
fffe43004900440034003700380039003300,5,1721.26,28781.74,13,Smartphone,Mobile_Data
fffe43004900440033003000330035003500,10,747.05,29414.81,16,Both,Mobile_Data
fffe43004900440034003400350039003800,11,1228.143729,2173.69,17,?,Fiber_Optic
fffe43004900440031003900340033003200,12,652.19,26519.82,16,Desktop,Mobile_Data
fffe43004900440034003600350031003400,11,130.05,17513.69,29,Smartphone,Mobile_Data
fffe43004900440035003000390032003800,7,185.79,53225.55,5,Desktop,Mobile_Data
fffe43004900440031003000310037003900,13,32.83,49711.44,26,Desktop,Fiber_Optic
fffe43004900440034003300340036003600,12,529.07,6325.37,23,Desktop,Fiber_Optic
fffe43004900440032003800300030003900,7,47.18,2242.41,14,Smartphone,Fiber_Optic
fffe4300490044003900370032003900,4,507.58,34469.26,13,Both,Wi-Fi
fffe43004900440031003000300036003500,12,322.92,18353.67,19,?,Fiber_Optic
fffe43004900440036003300370037003100,13,96.76,31096.42,16,?,Wi-Fi
fffe43004900440034003200380037003200,13,171.79,16554.99,12,?,Mobile_Data
fffe4300490044003800310030003100,11,249.36,28951.39,18,Both,Fiber_Optic
fffe43004900440033003600390038003900,3,2732.7,79718.85,5,Smartphone,Fiber_Optic
fffe43004900440032003100350034003100,14,213.38,14581.71,18,Desktop,Mobile_Data
fffe4300490044003700320032003500,-999,68.77,2187.4,Error,?,Wi-Fi
fffe43004900440032003500320037003500,13,77.19,24873.42,20,Smartphone,Fiber_Optic
fffe43004900440032003400310039003500,3,-503.7872902,30354.78,13,Smartphone,Mobile_Data
fffe43004900440034003200330037003900,21,30.48,1911.99,22,Smartphone,Wi-Fi
fffe43004900440034003300330037003100,21,186.03,2353.19,22,Smartphone,Mobile_Data
fffe43004900440033003200360038003900,20,257.51,26394.03,11,Both,Mobile_Data
fffe43004900440032003600370032003400,21,40.73,3069.27,15,?,Mobile_Data
fffe43004900440032003000310035003900,7,280.15,61874.77,4,Smartphone,Wi-Fi
fffe43004900440031003600300036003100,20,69.38,1062.77,24,Smartphone,Wi-Fi
fffe4300490044003200370036003000,-999,393.4,46194.84,46.43606503,Desktop,Mobile_Data
fffe43004900440033003900320039003800,13,66.03,46020.2,29,Smartphone,Wi-Fi
fffe43004900440032003300300036003600,24,31.93,24009.29,6,Smartphone,Mobile_Data
fffe43004900440034003900310037003300,23,125.03,10994.22,20,Desktop,Fiber_Optic
fffe43004900440036003000300037003600,21,228.5,9071.32,8,Desktop,Wi-Fi
fffe43004900440031003700370035003000,21,36.51,23137.87,11,Desktop,Fiber_Optic
fffe43004900440032003100360030003200,4,406.37,14837.87,19,Both,Wi-Fi
fffe43004900440033003200330039003600,7,36.13,21281.1,Error,Desktop,Mobile_Data
fffe43004900440035003300330034003100,14,160.61,90796.23,3,Smartphone,Mobile_Data
fffe43004900440033003500340030003500,14,247.55,40684.25,20,Desktop,Fiber_Optic
fffe43004900440033003000370034003100,12,164.74,41722.86,22,Smartphone,Wi-Fi
fffe43004900440036003000340031003000,21,49.24,49946.91,18,Smartphone,Mobile_Data
fffe43004900440031003200340036003800,18,55,8502.47,22,Desktop,Wi-Fi
fffe43004900440031003800380039003100,15,88.48,33724.01,22,?,Mobile_Data
fffe43004900440035003300380037003200,6,94.98,29217.32,13,?,Wi-Fi
fffe43004900440032003900390034003100,1,215.35,65188.06,8,?,Wi-Fi
fffe43004900440036003200390036003100,10,308.34,96015.22,4,Smartphone,Mobile_Data
fffe43004900440034003800300035003700,-999,328.08,30949.96,20,Desktop,Wi-Fi
fffe43004900440035003900310035003000,8,1512.6,15911.62,16,Both,Wi-Fi
fffe43004900440032003100350031003900,17,234.72,97438.18,12,Desktop,Mobile_Data
fffe43004900440034003300390036003100,12,167.05,29100.92,29,Smartphone,Mobile_Data
fffe43004900440032003000300036003000,21,74.86,7282.58,14,?,Mobile_Data
fffe4300490044003800330039003600,-999,84.9,12254.48,12,Desktop,Mobile_Data
fffe4300490044003100300039003100,15,31.1,44214.34,27,Desktop,Wi-Fi
fffe4300490044003200310039003300,-999,783.85,28972.22,7,Smartphone,Fiber_Optic
fffe43004900440031003700370039003200,23,413.94,42743.27,20,Both,Mobile_Data
fffe43004900440034003200320030003200,20,640.52,6027.42,13,Desktop,Mobile_Data
fffe4300490044003300320034003100,12,202.8,20086.44,7,Both,Fiber_Optic
fffe43004900440031003800390035003100,12,337.48,27396.98,26,Smartphone,Wi-Fi
fffe43004900440033003900350032003000,10,299.48,38854.23,28,Desktop,Mobile_Data
fffe43004900440034003300310039003900,8,31.26,15951.24,21,Smartphone,Wi-Fi
fffe43004900440034003300360031003600,18,110.72,4032.05,10,Smartphone,Mobile_Data
fffe43004900440035003000330036003500,-999,242.79,1266.63,4,Smartphone,Wi-Fi
fffe43004900440035003600340039003100,17,371.65,44996.93,27,Desktop,Wi-Fi
fffe43004900440031003900370038003400,5,113.93,14527.98,Error,?,Mobile_Data
fffe43004900440033003500340039003500,15,153.01,59242.98,18,Smartphone,Fiber_Optic
fffe43004900440033003800320036003600,22,223.8,35421.5,9,Desktop,Fiber_Optic
fffe43004900440034003600380032003600,-999,216.38,14244.25,24,Both,Fiber_Optic
fffe43004900440031003200320036003400,15,92.58,47671.91,7,Smartphone,Wi-Fi
fffe43004900440031003400370039003800,11,62.54,50065.89,13,Desktop,Wi-Fi
fffe43004900440034003300370031003300,7,170.95,41491.97,11,Desktop,Fiber_Optic
fffe43004900440034003000370035003700,3,64.75,7475.03,1,Desktop,Fiber_Optic
fffe43004900440035003600300035003900,23,359.7,19316.29,8,Desktop,Mobile_Data
fffe43004900440034003800300038003600,3,152.42,43006.26,10,Smartphone,Mobile_Data
fffe43004900440033003200330033003100,6,427.58,30118.88,4,Desktop,Mobile_Data
fffe4300490044003200330036003700,-999,154.23,35098.61,15,Desktop,Mobile_Data
fffe4300490044003800370037003000,9,90.52,4542.69,11,Desktop,Mobile_Data
fffe43004900440032003300300031003200,17,72.68,13514.25,27,Smartphone,Mobile_Data
fffe4300490044003300380035003100,20,168.75,80304.79,17,Smartphone,Fiber_Optic
fffe43004900440032003100310032003900,17,68.53,31609.24,Error,Smartphone,Fiber_Optic
fffe43004900440032003000360032003700,17,31.64,38649.06,9,Desktop,Mobile_Data
fffe4300490044003400340035003500,20,1009.657785,8403.62,28,Desktop,Wi-Fi
fffe43004900440033003800370030003800,10,111.62,37182.03,13,Smartphone,Fiber_Optic
fffe43004900440033003200370038003600,14,147.74,27224.5,15,Desktop,Wi-Fi
fffe4300490044003300370034003200,14,438.85,63431.93,17,Both,Mobile_Data
fffe43004900440031003000310038003300,13,33.05,2943.43,24,Desktop,Mobile_Data
fffe43004900440031003500350033003500,3,183.45,5219.4,Error,Desktop,Wi-Fi
fffe43004900440035003900340038003600,17,1215.5691,18178.62,2,Smartphone,Wi-Fi
fffe43004900440035003100370032003100,1,77.77,30852.93,12,Smartphone,Mobile_Data
fffe43004900440033003300340033003500,24,256.86,8522,17,Smartphone,Wi-Fi
fffe43004900440034003600340038003600,26,1002.285062,3883.99,23,Smartphone,Wi-Fi
fffe43004900440035003400320035003500,5,298.69,26390.82,4,Both,Mobile_Data
fffe43004900440034003500390030003700,12,140.47,6027.92,7,Smartphone,Wi-Fi
fffe43004900440035003700340036003600,8,474.34,64594.43,11,Smartphone,Mobile_Data
fffe4300490044003800340035003100,-999,820.19,23075.09,6,Desktop,Mobile_Data
fffe43004900440032003700350031003900,20,-890.5594822,11768.31,Error,Smartphone,Mobile_Data
fffe43004900440032003600330039003500,19,124.47,17185.18,14,Desktop,Wi-Fi
fffe43004900440034003900310031003200,14,-1635.880133,43790.13,Error,?,Mobile_Data
fffe43004900440032003900320037003600,15,181.36,16715.28,10,Smartphone,Mobile_Data
fffe4300490044003700390036003300,11,80.77,49062.27,21,Desktop,Mobile_Data
fffe43004900440034003000310037003200,14,76.64,48367.6,5,Desktop,Mobile_Data
fffe43004900440034003800300033003900,23,456.32,40778.12,Error,Both,Mobile_Data
fffe43004900440031003100390033003700,13,372.1,8269.63,11,Both,Fiber_Optic
fffe43004900440032003700340036003600,20,191.65,1100.15,10,Smartphone,Wi-Fi
fffe4300490044003800340030003700,22,-1116.963235,2327.58,16.24538222,Smartphone,Wi-Fi
fffe43004900440036003200390035003100,13,443.75,4997.04,19,?,Mobile_Data
fffe4300490044003500340036003300,7,148.81,27608.13,20,?,Mobile_Data
fffe4300490044003800340039003900,20,268.22,7545.82,4,Desktop,Wi-Fi
fffe43004900440034003700390033003000,11,161.95,21004.91,16,Smartphone,Mobile_Data
fffe43004900440034003300310032003500,18,-270.4109484,46799.94,26,Both,Fiber_Optic
fffe43004900440032003300370032003500,15,1128.26,30416.93,27,Both,Mobile_Data
fffe43004900440032003000380032003400,11,35.24,9818.28,11,Desktop,Wi-Fi
fffe43004900440033003300360036003600,19,139.85,43079.79,17,?,Wi-Fi
fffe43004900440032003200310032003500,2,198.18,22032.55,27,?,Wi-Fi
fffe43004900440032003900390030003700,16,54.28,46183.02,Error,Smartphone,Fiber_Optic
fffe43004900440035003200370035003300,12,120.24,43873.15,4,Smartphone,Mobile_Data
fffe43004900440034003500330036003200,21,660.28,24842.66,11,Desktop,Mobile_Data
fffe4300490044003300360039003400,9,637.22,13130.72,12,Desktop,Fiber_Optic
fffe43004900440033003600310032003700,23,113.95,41780.74,13,Desktop,Wi-Fi
fffe43004900440031003600310034003300,8,484.98,75202.37,13,Desktop,Fiber_Optic
fffe43004900440032003200330033003200,15,-1053.742717,6188.4,24,Desktop,Mobile_Data
fffe43004900440035003400390037003200,1,122.68,48377.84,2,Smartphone,Mobile_Data
fffe43004900440036003000330039003900,-999,497.62,34301.65,14,Both,Mobile_Data
fffe43004900440032003900360033003000,20,33.99,26564.59,23,Smartphone,Wi-Fi
fffe43004900440033003100300033003200,15,148.12,6050.02,20,?,Wi-Fi
fffe43004900440031003900300034003700,14,144.36,28729.58,8,Desktop,Mobile_Data
fffe43004900440031003700390032003700,13,491.36,7884.31,24,Both,Wi-Fi
fffe43004900440033003000390033003600,12,380.02,24219.87,10,Desktop,Wi-Fi
fffe43004900440034003900360036003100,15,131.03,21743.59,24,Desktop,Wi-Fi
fffe43004900440034003000380038003200,13,198.02,16177.14,15,Desktop,Fiber_Optic
fffe43004900440035003500300035003600,12,337.97,32544.46,20,Both,Wi-Fi
fffe43004900440035003400360038003500,-999,33.44,58210.19,14,Smartphone,Wi-Fi
fffe43004900440031003600370033003200,22,83.74,90287.87,15,Smartphone,Fiber_Optic
fffe43004900440032003500360038003500,13,30.63,3068.03,28,Desktop,Mobile_Data
fffe43004900440035003200350032003100,12,302.85,29277.36,14,Smartphone,Fiber_Optic
fffe43004900440036003300390039003400,5,100.19,26445.74,9,?,Mobile_Data
fffe43004900440035003600320032003600,7,174.44,45995.05,24,Smartphone,Wi-Fi
fffe43004900440035003600370030003300,-999,31.96,71577.58,3,Smartphone,Wi-Fi
fffe43004900440034003200360037003700,15,33.2,24172.99,8,Smartphone,Wi-Fi
fffe43004900440031003300370030003600,9,128.84,19714.22,27,Desktop,Mobile_Data
fffe43004900440035003000340035003200,7,42.96,47918.96,17,Desktop,Mobile_Data
fffe43004900440034003300300032003900,13,30.48,35613.75,25,Smartphone,Fiber_Optic
fffe43004900440032003700300032003100,13,-821.9357536,18994.77,22,Desktop,Fiber_Optic
fffe43004900440035003100390039003700,14,38.32,34570.46,19,Smartphone,Mobile_Data
fffe43004900440031003900350031003000,4,100.75,33779.62,13,Desktop,Wi-Fi
fffe43004900440033003900370037003400,16,30.93,32656.24,25,Desktop,Wi-Fi
fffe43004900440035003500340035003000,-999,560.02,39048.06,18,?,Wi-Fi
fffe43004900440032003400350034003700,6,221.89,871.91,Error,?,Wi-Fi
fffe43004900440033003100310033003900,5,168.35,13348.54,22,Smartphone,Wi-Fi
fffe43004900440033003200310034003800,14,1202.981098,10162.8,26,Smartphone,Wi-Fi
fffe43004900440032003600360039003400,10,1050.45324,67055.04,12,Desktop,Mobile_Data
fffe4300490044003500360031003600,17,675.17,31043.91,9,Smartphone,Mobile_Data
fffe43004900440032003400310030003900,7,398.72,45568.98,8,?,Mobile_Data
fffe43004900440031003100320038003200,21,189.78,41915.38,8,Smartphone,Mobile_Data
fffe43004900440033003200330030003400,21,221.46,8748.42,7,Both,Mobile_Data
fffe4300490044003500380037003200,20,32.25,2445.59,16,Smartphone,Wi-Fi
fffe43004900440035003200380036003600,-999,101.7,30138.41,22,?,Fiber_Optic
fffe43004900440034003600390037003900,-999,251.08,70538.57,9,Smartphone,Wi-Fi
fffe43004900440033003600310032003500,15,68.21,32425.38,27,?,Wi-Fi
fffe4300490044003800360030003200,5,32.88,8060.57,8,Smartphone,Wi-Fi
fffe43004900440032003400390035003900,8,383.14,20430.17,29,?,Fiber_Optic
fffe43004900440034003100310039003700,-999,241.21,9519.62,17,Smartphone,Fiber_Optic
fffe43004900440031003400330033003700,10,91.65,9436.64,20,Smartphone,Fiber_Optic
fffe43004900440033003800320031003500,13,87.58,49737.31,23,Smartphone,Wi-Fi
fffe4300490044003600350038003500,9,154.34,42079.89,18,Smartphone,Fiber_Optic
fffe43004900440033003300360031003700,6,696.13,41921.12,17,Both,Fiber_Optic
fffe43004900440032003900360038003200,15,203.34,46247.58,18,Desktop,Fiber_Optic
fffe43004900440033003400350032003200,10,987.4840384,43322.54,27,?,Fiber_Optic
